F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,lithoclass
0.0,0.0,0.0,0.0,0.023929,0.395461,0.700057,0.936856,0.677593,0.509537,0.596357,0.865226,1.369343,2.201038,4.073194,6.607363,10.809734,13.535146,16.241257,15.762103,12.595781,7.221755,3.788744,1.075842,0.013684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,zm
0.0,0.0,0.686995,3.531184,3.319122,6.109141,9.933876,16.315713,16.617676,15.311215,14.629776,6.594778,3.041662,1.77259,1.338345,0.741824,0.056102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,kz
0.0,0.0,0.297184,2.492276,1.807134,3.820068,6.328333,9.678659,9.22986,9.144715,11.137837,7.050565,5.235984,5.259016,6.405662,5.969369,4.680977,2.819377,2.324517,2.068867,1.775368,1.34133,0.907877,0.214994,0.010034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,kz
0.0,0.0,0.163671,1.338849,1.203252,2.527859,3.741121,5.385351,5.320513,4.765725,4.668682,2.590387,2.046376,2.457926,3.790601,4.879272,6.1942,6.559333,7.636525,8.058127,7.888568,6.160588,4.813017,3.06174,1.787177,1.276525,1.133143,0.471556,0.079913,0.0,0.0,0.0,4.2e-05,kz
0.0,0.0,0.242141,1.689,1.145244,2.370141,3.907383,5.841177,5.351547,5.535219,7.287868,6.353798,7.478858,9.960955,13.558196,12.689521,8.821123,3.593209,1.423931,0.93711,0.901102,0.769417,0.14306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.336338,0.583928,0.458687,0.38201,0.470368,0.51118,0.56733,0.748201,1.545807,3.477582,7.698065,11.763545,16.294284,18.162736,16.933501,11.254214,6.62838,2.150117,0.033728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.20428,0.395509,0.28334,0.258562,0.314948,0.331484,0.440916,0.620208,1.119281,2.286023,5.462037,9.605602,15.347741,19.39639,19.813112,13.67655,7.9575,2.451037,0.035481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051042,0.352094,0.794472,0.853964,0.629326,2.040243,6.995848,17.246427,22.20106,22.672422,15.854235,6.448963,1.309553,1.100705,1.235031,0.214616,0.0,0.0,0.0,17.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011973,0.216262,0.127279,0.0,0.052025,0.460904,0.845658,0.780789,0.591993,2.719171,9.111754,20.833341,24.777828,22.928245,13.538471,3.004306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,zg
0.0,0.0,0.0,0.0,0.154659,0.311097,0.558896,0.799181,0.784376,1.280414,3.405996,6.357567,9.86863,14.417317,19.559597,18.191059,12.69396,4.881079,1.666907,0.948252,1.114423,1.036597,0.337973,0.0,0.002618,0.233783,0.66144,0.337463,0.033072,0.0,0.084499,0.279147,0.4599999999999999,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192718,0.445813,0.644847,1.42239,4.008824,9.127871,15.939934,19.191309,19.779044,14.83554,8.704953,3.099488,1.22839,0.119621,0.005598,0.260041,0.556256,0.343049,0.094314,0.0,0.0,0.0,2.8,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15255,0.262403,0.285562,1.032497,2.221133,3.174007,4.334826,6.524164,8.310307,10.806379,11.618262,13.018625,12.601174,10.771107,7.015084,4.239884,1.45819,0.049349,0.443601,1.003089,0.619463,0.058343,0.0,0.0,0.0,0.97,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004294,0.243043,0.348843,1.30439,2.570884,3.59453,4.935618,7.505667,9.506373,11.902933,12.080383,12.815103,11.793408,9.441417,5.679359,3.181345,1.053078,0.182259,0.624781,0.945526,0.286767,0.0,0.0,0.0,0.0,1.1,zm
0.0,0.0,0.226719,2.634411,1.406732,2.846115,5.724435,11.809205,13.685326,14.329159,16.957543,9.399507,5.350474,3.842441,3.393475,2.296666,1.238716,0.627576,0.875203,0.960336,0.917644,1.20376,0.274557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,kz
0.0,0.0,0.0,0.0,0.166543,0.402137,0.613233,0.915025,0.74658,1.284076,2.004799,5.773037,11.830689,17.319966,22.826845,18.933697,10.726404,2.547812,0.413995,0.847745,1.318121,1.133637,0.19566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,zf
0.0,0.0,0.433372,2.508528,2.43887,5.238442,8.925655,12.049781,9.664418,8.592779,9.970367,7.258343,6.543197,6.963737,7.736685,5.714477,2.817801,0.61215,0.329941,0.592872,0.714738,0.663268,0.21622,0.01436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,kz
0.0,0.0,0.0,0.0,0.0,0.146827,0.476941,0.690173,0.587229,0.934161,2.061575,4.452728,7.846807,12.225639,17.19426,17.199117,14.20905,8.715094,5.854053,3.549619,1.981633,1.215237,0.6287,0.031155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,zf
0.0,0.0,0.0,0.0,0.133278,0.486199,0.733059,0.938374,0.736568,0.716396,1.301372,2.062442,3.049613,4.490557,7.393784,10.382399,14.413524,15.205409,15.094383,11.544506,6.822569,2.951187,1.43404,0.11034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,zm
0.0,0.0,0.0,0.0,0.102197,0.607307,0.826044,0.845541,0.475138,0.301528,0.362448,0.381631,0.515153,0.867059,1.745996,2.961925,4.93252,6.493005,8.892931,11.034956,12.83126,11.672028,10.522986,7.755504,4.980439,3.16632,3.104999,2.21393,1.061165,0.314246,0.446552,0.585191,0.8500000000000001,zm
0.0,0.0,0.0,0.0,0.0,0.234311,0.408446,0.429791,0.24195,0.160225,0.207885,0.226047,0.324798,0.576341,1.215116,2.152276,3.724618,5.06349,7.179042,9.417294,12.037918,12.436114,12.974536,11.290377,8.378497,5.085052,3.855238,2.015987,0.364651,0.0,0.0,0.0,1.1,zg
0.0,0.0,0.0,0.0,0.150673,0.577684,0.886857,1.002866,0.616004,0.401902,0.924003,1.959501,2.887669,4.188872,6.852177,9.389767,12.462487,12.83976,13.26556,11.611153,8.8454,5.20604,2.959738,1.027317,0.039051,0.452498,0.785388,0.566892,0.100742,0.0,0.0,0.0,1.5,zm
0.0,0.0,0.0,0.0,0.104639,0.399575,0.654837,0.81262,0.538829,0.343799,0.657143,1.674653,2.582237,3.654275,5.726058,7.700859,10.506902,11.485639,12.758992,12.216454,10.569283,7.305427,5.011043,2.392002,0.704984,0.661054,0.983567,0.479155,0.075973,0.0,0.0,0.0,1.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228557,0.735817,1.151742,1.755507,3.310377,5.800528,10.162408,13.197679,16.231731,16.30839,13.722195,8.301821,4.545099,1.458751,0.051242,0.672955,1.227331,0.951083,0.186785,0.0,0.0,0.0,2.5,zm
0.0,0.0,0.016278,0.611272,0.0,0.0,0.063581,0.0,0.155762,0.217996,0.999638,2.216184,2.800316,3.381293,4.833067,6.647571,10.037607,12.036014,14.032353,13.477908,11.103915,6.951471,4.21698,1.753106,0.568788,0.825663,1.056463,0.339815,0.0,0.0,0.63167,1.025289,2.4,zm
0.0,0.0,0.181625,1.134202,1.23572,2.576368,3.927955,5.376241,4.423347,3.555364,3.497505,1.913339,1.173101,0.987165,1.17776,1.392277,1.98163,2.635725,4.043353,5.857522,8.299812,9.235369,9.895078,8.555837,6.33595,4.105225,3.636925,2.33668,0.528925,0.0,0.0,0.0,0.00029,kz
0.0,0.0,0.0,0.0,0.018116,0.372376,0.615595,0.867346,0.706563,0.627028,1.109125,1.032964,1.208467,2.053132,4.070087,6.099457,8.153872,8.786782,11.020951,13.579874,15.368955,12.349631,8.41123,3.47222,0.076231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.02822,0.334669,0.248691,0.232395,0.364019,0.226944,0.288856,0.531532,0.850857,0.908145,1.432959,4.039508,10.153317,18.019225,23.571442,19.079901,12.794055,4.587362,0.700285,0.13898,0.681526,0.706183,0.080928,0.0,0.0,0.0,7.0,zm
0.0,0.0,0.256673,2.214979,1.221104,2.51011,4.144101,6.193494,5.688775,5.978291,9.74323,9.785003,9.600706,10.044016,10.995896,8.607236,5.323896,2.387467,1.696655,1.454263,1.093017,0.787501,0.254591,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118482,0.168008,0.161077,0.171928,0.274854,0.489476,0.836081,0.989361,1.439248,3.428061,8.414451,15.234802,21.338074,21.633397,15.379882,6.525848,2.620903,0.714537,0.061528,0.0,0.0,0.0,15.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090369,0.365287,0.590752,0.643961,0.915058,3.941179,8.881616,17.715791,22.99828,21.924941,12.822014,7.121597,1.809619,0.179534,0.0,0.0,0.0,41.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047502,0.215049,0.403976,0.517893,0.805918,2.692609,7.549603,14.239651,21.108137,22.452066,15.507399,10.076462,3.782679,0.601055,0.0,0.0,0.0,8.1,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004304,0.216583,0.231683,0.372234,0.299119,0.290284,0.382487,0.588161,0.752295,1.193952,2.167958,4.564813,8.18525,12.611979,14.159238,15.403596,14.082723,11.116669,6.741533,4.593063,1.835662,0.206415,0.0,0.0,0.0,9.8,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759,0.235023,0.075423,0.417841,0.550676,0.690752,1.708707,5.167756,10.899954,18.217979,19.866492,18.913876,13.121976,7.188034,2.263615,0.594138,0.010166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37884,0.59224,0.23631,0.819549,5.26017,12.281055,22.549519,23.259544,19.372941,10.251465,3.703616,0.579587,0.640476,0.074688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zm
0.0,0.0,0.513923,2.879608,2.878089,5.906728,9.627056,13.513554,11.704974,11.051663,12.673398,7.11289,4.260366,3.357074,3.334068,2.561466,1.6449,0.97852,1.239567,1.420485,1.139475,0.64597,0.314805,0.109969,0.210757,0.464581,0.384754,0.071362,0.0,0.0,0.0,0.0,1.6000000000000003e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293485,1.06631,1.847901,3.025432,5.655154,8.911987,13.325463,14.83724,15.935019,14.082353,10.420232,5.619615,2.753011,0.549253,0.0,0.33929,0.761421,0.506502,0.071437,0.0,0.0,0.0,3.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249845,0.909577,1.560865,2.549338,4.846891,7.907219,12.32927,14.265859,15.84798,14.566765,11.51673,6.885037,3.872117,1.186983,0.033888,0.432305,0.790249,0.249082,0.0,0.0,0.0,0.0,3.7,zm
0.0,0.0,0.0,0.0,0.14,0.67,1.16,1.65,1.18,0.8,0.79,0.65,0.76,1.2,2.47,4.55,8.24,11.17,14.65,16.09,15.0,9.88,5.65,1.72,0.05,0.2,1.0,0.3,0.0,0.0,0.0,0.0,0.66,zm
0.0,0.0,0.0,0.0,0.02,0.49,0.88,1.36,1.17,0.92,0.88,0.58,0.55,0.77,1.52,2.89,5.77,8.79,13.04,16.29,17.3,13.16,8.25,3.58,0.4,0.12,0.96,0.31,0.0,0.0,0.0,0.0,0.94,zm
0.0,0.0,0.19,2.16,1.3,2.03,3.47,7.79,9.88,10.7,15.37,11.32,8.2,6.96,6.81,5.2,3.31,1.41,0.88,0.92,1.0,0.74,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,kz
0.0,0.0,0.16,2.01,1.12,1.73,2.87,6.17,7.79,8.89,13.76,11.0,8.67,7.94,8.3,6.76,4.69,2.31,1.51,1.38,1.39,0.99,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,kz
0.0,0.0,0.497675,2.967318,2.647946,5.515329,9.178148,13.64917,12.18328,11.438309,13.913398,8.530549,5.174738,3.83707,3.436093,2.330849,1.236518,0.485969,0.59908,0.762395,0.753661,0.604719,0.233309,0.024478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,kz
0.0,0.0,0.462926,2.739119,2.584686,5.014619,7.969198,11.99781,11.836735,12.36748,17.139551,11.382223,6.886223,4.524894,3.15195,1.486697,0.450144,0.005743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.39,0.3,0.26,0.54,0.59,1.03,2.32,5.4,9.06,12.93,13.21,13.34,12.02,10.24,7.09,4.9,2.5,1.26,1.05,1.11,0.17,0.0,0.0,0.0,0.0,2.1,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.34,0.25,0.25,0.43,0.7,1.01,1.54,2.94,5.35,9.82,13.16,16.34,16.18,13.07,7.52,4.14,1.8,1.06,1.14,1.62,0.93,0.14,0.0,0.0,0.0,2.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.21,0.38,0.48,0.89,1.66,3.19,4.73,6.7,7.88,10.32,12.67,14.33,12.13,9.84,6.31,3.45,1.87,1.81,0.82,0.06,0.0,0.0,0.0,5.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.21,0.27,0.37,0.59,1.3,2.87,6.37,10.17,15.08,18.23,18.33,12.85,7.95,3.11,0.43,0.14,0.97,0.47,0.05,0.0,0.0,0.0,4.5,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.33,6.45,12.1,15.99,16.22,11.38,8.33,3.82,2.19,4.02,8.98,8.02,52.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.92,5.89,11.86,16.78,18.41,13.94,10.8,4.89,1.73,2.0,5.93,5.78,55.0,zg
0.0,0.0,0.0,0.0,0.669439,2.223858,4.015705,6.778512,7.395816,6.597983,6.387426,3.414701,2.380627,2.546623,3.703343,4.54944,5.413306,5.381743,6.167132,6.668875,6.742008,5.395192,4.37431,3.146708,2.359876,1.794188,1.383603,0.452129,0.057458,0.0,0.0,0.0,4.4000000000000006e-05,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.81,0.59,0.32,0.34,0.7,1.06,1.73,3.67,6.97,12.23,15.06,17.09,15.7,12.09,6.68,3.14,0.3,0.0,0.04,0.7,0.36,0.05,0.0,0.0,0.0,3.1,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.58,0.35,0.19,0.5,1.29,1.81,2.52,4.47,7.52,12.5,15.07,16.86,15.13,11.13,5.78,2.68,0.52,0.0,0.03,0.61,0.22,0.0,0.0,0.0,0.0,3.4,zm
0.0,0.0,0.0,0.0,0.0,0.41,0.59,0.52,0.32,0.27,0.39,0.35,0.27,0.22,0.27,0.43,0.78,0.97,1.21,2.0,4.78,8.75,13.87,16.7,15.8,10.34,6.98,2.75,0.8,1.38,4.52,4.35,8.8,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.54,2.27,4.84,8.18,10.81,12.31,10.87,10.85,7.2,5.49,6.44,10.86,9.33,41.0,zg
0.0,0.0,0.316438,2.393074,1.94242,4.413876,6.767898,10.083929,9.947785,10.152938,13.101752,8.406706,5.751579,5.060708,5.454801,4.531163,3.04261,1.484682,1.262091,1.277879,1.143228,0.906312,0.712767,0.513903,0.466505,0.484441,0.302835,0.07768,0.0,0.0,0.0,0.0,3.5e-06,kz
0.0,0.00275,2.594824,1.288188,4.925232,10.858573,12.553761,16.65527,18.968422,13.610811,9.77607,4.006713,1.838153,1.172869,1.032424,0.574851,0.136198,0.004889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.099999999999999e-06,kz
0.0,0.0,0.130683,1.034876,1.222664,3.021817,4.972359,6.939402,4.990025,3.182904,2.700633,1.65286,1.411121,1.772436,2.848908,3.788796,4.934473,5.31892,6.372015,7.149014,7.739824,6.827208,6.122607,4.536741,2.883939,1.697584,1.385777,0.99979,0.833178,1.000837,1.406783,1.121825,2.3e-05,kz
0.0,0.0,0.104371,0.884974,0.938309,2.279521,3.5756,4.968022,3.964694,2.893319,2.652242,1.658795,1.441537,1.818647,2.948694,4.071435,5.641082,6.443801,7.927643,8.871637,9.37255,7.985197,6.91645,4.938551,3.093929,1.928503,1.594139,0.906413,0.179944,0.0,0.0,0.0,3.2000000000000005e-05,zm
0.0,0.0,0.475268,1.911321,2.337688,5.37935,9.246103,14.124008,13.450471,13.499483,16.008674,8.723945,4.654033,3.090227,2.621041,1.751799,0.784762,0.087539,0.237987,0.597324,0.584118,0.371931,0.062928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,kz
0.0,0.0,0.259787,2.138781,1.123487,2.90505,6.28585,12.380844,14.922766,15.300385,17.482991,9.625708,5.325205,3.599022,3.011155,2.006181,0.95516,0.193491,0.380822,0.822161,0.791218,0.42879,0.061145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,kz
0.0,0.0,0.0,0.0,0.328909,1.033863,2.011447,4.026634,4.748002,5.356071,8.438087,6.903806,5.843855,6.106784,7.553276,7.293629,6.06567,4.145504,4.183513,4.65512,4.436958,3.304622,2.677697,2.038251,1.861676,1.753165,1.640756,0.833496,0.287923,0.28239,1.055438,1.133459,0.063,v
0.0,0.0,0.103,0.699112,1.160635,2.937517,4.386828,4.793536,2.721624,1.470613,1.270429,0.946521,0.91129,1.200716,2.003065,2.890318,4.328964,5.392021,7.127481,8.475765,9.541447,8.781086,8.436365,6.971511,5.045185,3.176057,2.697939,2.00159,0.529386,0.0,0.0,0.0,0.00041,kz
0.0,0.0,0.140091,1.049177,1.298511,3.13014,4.983669,6.573351,4.266405,2.572716,2.235731,1.406668,1.216258,1.551266,2.510801,3.364155,4.525712,5.187572,6.654773,7.893131,8.843359,7.907717,7.14676,5.417378,3.694909,2.503594,2.248479,1.390334,0.287342,0.0,0.0,0.0,6.000000000000001e-05,kz
0.0,0.0,0.0,0.0,0.0,0.21234,0.523541,0.742223,0.489249,0.261476,0.1724,0.203965,0.404298,0.832242,1.95259,3.905434,7.631213,11.079906,15.309006,17.344428,16.449805,11.070108,6.707979,2.522115,0.267629,0.36449,0.869848,0.619963,0.063753,0.0,0.0,0.0,4.6,zm
0.0,0.0,0.0,0.0,0.102174,0.387799,0.567617,0.627074,0.414214,0.24964,0.665784,1.93836,2.975223,4.305385,7.195481,10.427817,14.62118,15.164528,14.641903,10.925479,6.368631,2.759781,1.228146,0.124087,0.002363,0.218909,0.956782,1.280538,1.156575,0.635873,0.058655,0.0,1.4,zm
0.0,0.0,0.0,0.0,0.101506,0.352364,0.624299,0.775173,0.532004,0.348642,1.351881,3.132209,3.934519,4.606649,6.119148,7.50746,10.25691,11.710196,13.429384,12.797462,10.542705,6.68578,4.023731,1.157466,0.010509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,zm
0.0,0.0,0.349176,2.584638,1.914035,5.083706,9.186283,13.682625,12.878329,11.429471,12.202414,6.930978,4.393729,3.695671,3.870375,3.081288,2.043591,1.218742,1.413005,1.472474,1.184956,0.808099,0.532883,0.043531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,kz
0.0,0.0,0.741504,2.396495,4.060038,8.953786,13.780859,22.985322,19.692724,11.969387,8.331072,3.468246,1.52014,0.886591,0.77186,0.415676,0.026299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8e-05,kz
0.0,0.0,0.0,0.0,0.0,0.077399,0.716123,1.076442,0.600735,0.299382,1.336386,2.966209,3.365978,3.556416,4.359018,5.285615,7.642689,9.526762,12.301441,13.670624,13.079881,9.062008,5.803754,2.627825,0.964105,0.72755,0.789853,0.163804,0.0,0.0,0.0,0.0,0.16,zm
0.0,0.0,1.118275,0.953196,2.53533,6.487762,13.070111,25.090614,19.422767,11.192207,9.286814,4.700589,2.361129,1.524975,1.323804,0.7644,0.162974,0.005052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,kz
0.0,0.0,0.343888,2.043188,2.415409,5.127028,7.801752,10.92516,9.505992,7.060585,5.635463,2.768069,1.907421,2.001772,2.779469,3.196299,3.693461,3.738936,4.419781,4.800342,4.929791,4.138551,3.480641,2.401108,1.616243,1.325653,1.234599,0.61644,0.09296,0.0,0.0,0.0,5.1e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.102553,0.328065,0.259862,0.234083,0.326981,0.487054,0.671848,0.948295,1.719683,3.200342,6.437343,9.704907,13.80418,16.159986,16.210378,11.986287,8.402762,4.234075,1.419955,0.903445,1.357835,0.96457,0.13551,0.0,0.0,0.0,2.4,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.154613,0.296543,0.553904,0.857464,1.379525,2.671947,4.619755,8.010351,10.615555,13.78147,15.222807,14.953398,11.232683,8.128581,4.173994,1.274253,0.669802,1.013886,0.387237,0.0,0.0,0.0,0.0,2.5,zm
0.0,0.0,0.395594,1.961968,2.819938,6.089074,8.912325,12.516463,12.190049,11.323897,13.041501,7.619033,4.679364,3.685416,3.542766,2.527062,1.390711,0.654599,0.870347,0.992429,0.900918,0.85425,0.845816,0.659167,0.487435,0.470211,0.44883,0.120838,0.0,0.0,0.0,0.0,2.9e-05,kz
0.0,0.0,1.232231,1.021174,2.998545,6.321006,9.596945,10.597851,5.19045,2.693492,2.522535,1.772278,1.459202,1.64209,2.343224,2.73431,3.157687,3.172095,3.809559,4.431183,5.102239,4.864609,4.82493,4.377505,4.151411,3.693291,3.646353,2.18334,0.460465,0.0,0.0,0.0,8.2e-05,kz
0.0,0.0,0.210996,1.83473,1.124757,2.641537,4.617926,8.793187,9.6326,6.768736,4.775577,2.193058,1.608892,1.886026,2.87626,3.57961,4.383127,4.59426,5.483408,6.004435,6.171448,5.182234,4.414767,3.119768,2.080433,1.707316,1.972214,1.645079,0.64337,0.054248,0.0,0.0,2.1e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069687,0.21546,0.420974,1.460407,2.946078,4.775767,7.784327,10.004909,12.490579,12.614096,13.125923,11.621754,9.105424,5.758043,3.686889,1.521825,0.064138,0.362403,0.898796,0.867259,0.205263,0.0,0.0,0.0,1.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.295294,0.657113,0.648359,0.602073,0.825142,0.934263,1.182959,1.816002,3.617005,6.454619,10.998933,13.539942,15.557002,14.542049,11.790425,7.524453,4.81311,1.983381,0.081889,0.301202,0.852708,0.811742,0.170335,0.0,0.0,0.0,1.8,zm
0.0,0.0,0.0,0.0,0.716775,1.833543,3.185711,5.91282,6.992024,8.165378,13.133371,11.406852,9.327772,8.505222,8.750304,7.166984,5.217469,2.87508,2.106819,1.90707,1.579228,0.942999,0.258013,0.016565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,v
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231221,0.762673,0.596582,0.51761,2.80024,7.832721,17.916677,22.251539,22.245379,14.935546,7.450458,1.882548,0.551402,0.025403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084078,0.311335,0.28742,0.709714,0.965097,1.331198,2.808484,7.707685,13.712621,20.914898,19.85671,15.926127,9.271015,3.746533,1.517394,0.789559,0.060132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113192,0.403438,0.843406,1.65968,2.759268,5.625893,10.001327,16.840748,21.656247,21.39687,12.337525,6.047932,0.314474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131994,0.298486,0.442898,0.783616,1.961209,4.37504,9.033961,13.151413,17.701694,19.156144,16.981864,10.226812,5.225181,0.529691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028142,0.663396,0.639011,1.078944,3.798405,9.637399,17.881367,23.555085,19.645928,13.179524,6.017912,1.779445,1.187856,0.845216,0.062367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005264,0.223863,0.21731,0.803287,0.664272,1.347876,4.581624,11.070927,19.241642,23.762658,18.514855,11.48581,4.739119,1.315148,1.184154,0.794405,0.04779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,zf
0.0,0.0,0.0,0.0,0.361075,0.972577,1.42899,1.84803,1.447072,1.714602,4.01882,6.261121,8.332148,10.617007,13.692581,12.80057,9.877778,5.183885,2.468006,1.019823,1.130555,1.487069,1.051478,0.187514,0.121135,1.123301,1.954839,1.92206,2.120064,2.307917,2.69108,1.858904,0.68,zf
0.0,0.0,0.0,0.0,0.0,0.863481,0.899292,1.255156,0.925353,1.176394,2.287979,4.080604,7.161451,11.775907,17.66368,18.54132,15.422266,7.937133,3.368982,0.845357,0.693922,1.206468,0.772116,0.058958,0.0,0.0,0.0,0.0,0.0,0.210132,1.315087,1.538963,0.037,zf
0.0,0.0,0.21063,2.152023,1.186279,2.887086,5.729065,11.024532,11.925413,10.802037,13.78496,10.776029,8.365047,7.128976,6.432396,3.932202,1.430938,0.046668,0.1485,0.624956,0.804669,0.541871,0.065725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-06,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007209,0.117473,0.303019,0.369352,0.167422,0.629569,3.03846,8.411099,15.331195,19.940598,17.063419,12.919587,7.722472,4.477509,3.108161,3.198967,2.532632,0.661857,0.0,0.0,0.0,13.0,zg
